Gmt time,Open,High,Low,Close,Volume
10.09.2014 00:00:00.000,1.42010,1.42478,1.41156,1.41472,130956
11.09.2014 00:00:00.000,1.41472,1.42948,1.41289,1.42622,127666.9375
12.09.2014 00:00:00.000,1.42626,1.43788,1.42602,1.43764,122332.7813
14.09.2014 00:00:00.000,1.43753,1.43807,1.43682,1.43695,3827.8999
15.09.2014 00:00:00.000,1.43694,1.43872,1.42788,1.42985,97927.2891
16.09.2014 00:00:00.000,1.42986,1.43348,1.42104,1.42212,117262.2813
17.09.2014 00:00:00.000,1.42211,1.42294,1.41425,1.41470,125167.4688
18.09.2014 00:00:00.000,1.41470,1.41910,1.41145,1.41387,106085.0703
19.09.2014 00:00:00.000,1.41387,1.41629,1.40133,1.40595,123822.2734
21.09.2014 00:00:00.000,1.40721,1.40736,1.40516,1.40565,3643.6499
22.09.2014 00:00:00.000,1.40565,1.41906,1.40516,1.41867,92616.6875
23.09.2014 00:00:00.000,1.41867,1.42466,1.41563,1.42249,109718.8203
24.09.2014 00:00:00.000,1.42249,1.42468,1.41292,1.41522,108529.9766
25.09.2014 00:00:00.000,1.41521,1.41757,1.40992,1.41660,119271.5625
26.09.2014 00:00:00.000,1.41659,1.41853,1.41244,1.41365,102278.2891
28.09.2014 00:00:00.000,1.41377,1.41537,1.41368,1.41524,7280.5698
29.09.2014 00:00:00.000,1.41523,1.41807,1.41284,1.41614,133539.4219
30.09.2014 00:00:00.000,1.41612,1.41644,1.40471,1.41530,127525.3672
01.10.2014 00:00:00.000,1.41529,1.41573,1.40768,1.40768,135829.4531
02.10.2014 00:00:00.000,1.40768,1.41494,1.40108,1.41354,158594.3438
03.10.2014 00:00:00.000,1.41354,1.41457,1.40550,1.40703,117418.4922
05.10.2014 00:00:00.000,1.40719,1.40922,1.40716,1.40895,4177.04
06.10.2014 00:00:00.000,1.40895,1.41040,1.40415,1.40917,120951.9297
07.10.2014 00:00:00.000,1.40916,1.41600,1.40526,1.41341,134264.5
08.10.2014 00:00:00.000,1.41340,1.42066,1.41129,1.41486,155409.2656
09.10.2014 00:00:00.000,1.41486,1.42011,1.41160,1.41874,161833.9063
10.10.2014 00:00:00.000,1.41874,1.42343,1.40913,1.41399,142443.0938
12.10.2014 00:00:00.000,1.41187,1.41590,1.41149,1.41405,8959.6797
13.10.2014 00:00:00.000,1.41405,1.42923,1.41387,1.42570,138420.125
14.10.2014 00:00:00.000,1.42569,1.43118,1.41999,1.43049,143959.0938
15.10.2014 00:00:00.000,1.43049,1.44792,1.43020,1.44440,212004.2969
16.10.2014 00:00:00.000,1.44439,1.44997,1.43844,1.44198,201955.1094
17.10.2014 00:00:00.000,1.44198,1.44251,1.43233,1.43869,125835.4609
19.10.2014 00:00:00.000,1.43854,1.43989,1.43789,1.43914,8835.9004
20.10.2014 00:00:00.000,1.43914,1.44559,1.43500,1.44515,125329.9063
21.10.2014 00:00:00.000,1.44516,1.44551,1.42628,1.42765,137144.7344
22.10.2014 00:00:00.000,1.42764,1.43045,1.41609,1.42252,141882.8281
23.10.2014 00:00:00.000,1.42252,1.42511,1.41910,1.41986,128894.75
24.10.2014 00:00:00.000,1.41983,1.42402,1.41728,1.42303,109384.0469
26.10.2014 00:00:00.000,1.42296,1.42558,1.42280,1.42446,5968.1099
27.10.2014 00:00:00.000,1.42447,1.43001,1.42334,1.42888,123762.3594
28.10.2014 00:00:00.000,1.42887,1.43036,1.42158,1.42265,135692.5469
29.10.2014 00:00:00.000,1.42265,1.42281,1.41218,1.41379,132771.9531
30.10.2014 00:00:00.000,1.41378,1.41436,1.40583,1.41161,150932.2969
31.10.2014 00:00:00.000,1.41161,1.41698,1.40588,1.41038,162675.4844
02.11.2014 00:00:00.000,1.41093,1.41151,1.41022,1.41118,4203.6499
03.11.2014 00:00:00.000,1.41118,1.42102,1.40464,1.41906,164843.5781
04.11.2014 00:00:00.000,1.41905,1.43422,1.41877,1.42993,163006.0469
05.11.2014 00:00:00.000,1.42993,1.43339,1.41993,1.42188,182512.6875
06.11.2014 00:00:00.000,1.42189,1.42976,1.41246,1.41465,196498.8125
07.11.2014 00:00:00.000,1.41465,1.41894,1.40547,1.41018,181178.9063
09.11.2014 00:00:00.000,1.41207,1.41262,1.41054,1.41152,8181.79
10.11.2014 00:00:00.000,1.41152,1.41430,1.40719,1.41295,152099.6875
11.11.2014 00:00:00.000,1.41295,1.41548,1.40855,1.41409,151175.7031
12.11.2014 00:00:00.000,1.41409,1.41722,1.40352,1.40743,184777.4375
13.11.2014 00:00:00.000,1.40744,1.42127,1.40685,1.41974,145660.1875
14.11.2014 00:00:00.000,1.41974,1.41989,1.40782,1.41302,168353.6875
16.11.2014 00:00:00.000,1.41370,1.41429,1.41254,1.41354,5974.5498
17.11.2014 00:00:00.000,1.41351,1.41765,1.40582,1.40637,155672.2656
18.11.2014 00:00:00.000,1.40637,1.41917,1.40468,1.41871,140580.7344
19.11.2014 00:00:00.000,1.41869,1.42565,1.41708,1.42334,160044.375
20.11.2014 00:00:00.000,1.42335,1.42650,1.41545,1.41860,175146.8438
21.11.2014 00:00:00.000,1.41859,1.42040,1.39052,1.39117,178394.125
23.11.2014 00:00:00.000,1.38856,1.39067,1.38830,1.38949,7470.25
24.11.2014 00:00:00.000,1.38948,1.40579,1.38930,1.40370,140962.375
25.11.2014 00:00:00.000,1.40372,1.40695,1.39859,1.40380,150165.3438
26.11.2014 00:00:00.000,1.40382,1.40880,1.40188,1.40729,131162.375
27.11.2014 00:00:00.000,1.40727,1.41753,1.40238,1.41274,112054.9219
28.11.2014 00:00:00.000,1.41274,1.42680,1.41197,1.42062,130986.0703
30.11.2014 00:00:00.000,1.42418,1.42473,1.42227,1.42437,6249.8101
01.12.2014 00:00:00.000,1.42437,1.42501,1.41139,1.41175,172753.0313
02.12.2014 00:00:00.000,1.41175,1.41687,1.40985,1.41247,138871.3125
03.12.2014 00:00:00.000,1.41245,1.41350,1.39702,1.39952,157979.1875
04.12.2014 00:00:00.000,1.39954,1.41699,1.39567,1.41033,166763.0313
05.12.2014 00:00:00.000,1.41033,1.41191,1.40293,1.40404,142988.5938
07.12.2014 00:00:00.000,1.40505,1.40809,1.40414,1.40706,4729.1001
08.12.2014 00:00:00.000,1.40704,1.41466,1.40063,1.41390,142241.1875
09.12.2014 00:00:00.000,1.41390,1.41996,1.41232,1.41732,176730.8125
10.12.2014 00:00:00.000,1.41732,1.43163,1.41622,1.43102,173792.1875
11.12.2014 00:00:00.000,1.43103,1.43246,1.42466,1.42898,193020.1563
12.12.2014 00:00:00.000,1.42897,1.44357,1.42815,1.44265,165032.1406
14.12.2014 00:00:00.000,1.44572,1.44572,1.44065,1.44133,9422.9404
15.12.2014 00:00:00.000,1.44133,1.45176,1.43700,1.44993,169658.1875
16.12.2014 00:00:00.000,1.44995,1.46437,1.44742,1.45536,199290.0313
17.12.2014 00:00:00.000,1.45536,1.45573,1.43514,1.43553,183580.0313
18.12.2014 00:00:00.000,1.43553,1.43679,1.42204,1.42354,176497.1563
19.12.2014 00:00:00.000,1.42354,1.42903,1.41742,1.41809,147772.2031
21.12.2014 00:00:00.000,1.41773,1.41989,1.41753,1.41928,5402.1699
22.12.2014 00:00:00.000,1.41928,1.42788,1.41797,1.42315,111641.4063
23.12.2014 00:00:00.000,1.42316,1.42324,1.41294,1.41454,109392.7188
24.12.2014 00:00:00.000,1.41454,1.41943,1.41409,1.41725,52836.3281
25.12.2014 00:00:00.000,1.41725,1.42045,1.41671,1.41853,8277.2598
26.12.2014 00:00:00.000,1.41847,1.42033,1.41243,1.41575,53831.7617
28.12.2014 00:00:00.000,1.41428,1.41630,1.41404,1.41543,5180.1499
29.12.2014 00:00:00.000,1.41546,1.42086,1.41300,1.41498,89410.1016
30.12.2014 00:00:00.000,1.41502,1.41667,1.40954,1.41127,99898.3516
31.12.2014 00:00:00.000,1.41125,1.41167,1.39923,1.40548,75053.3672
01.01.2015 00:00:00.000,1.40478,1.40652,1.40351,1.40398,5603.3701
02.01.2015 00:00:00.000,1.40398,1.41446,1.40198,1.41388,118001.6328
04.01.2015 00:00:00.000,1.40776,1.41366,1.39859,1.40889,9602
05.01.2015 00:00:00.000,1.40889,1.41136,1.40181,1.40354,141355.0938
06.01.2015 00:00:00.000,1.40354,1.41137,1.39960,1.40551,144057.5313
07.01.2015 00:00:00.000,1.40552,1.40923,1.39758,1.39859,143520.9688
08.01.2015 00:00:00.000,1.39859,1.39943,1.38825,1.39465,142061.9375
09.01.2015 00:00:00.000,1.39468,1.40643,1.39185,1.40465,137085.1719
11.01.2015 00:00:00.000,1.40483,1.40634,1.40422,1.40584,5045.2402
12.01.2015 00:00:00.000,1.40583,1.41726,1.40031,1.41613,139110
13.01.2015 00:00:00.000,1.41614,1.41890,1.40357,1.40789,172195.0781
14.01.2015 00:00:00.000,1.40790,1.41609,1.40570,1.40778,191082.6563
15.01.2015 00:00:00.000,1.40778,1.41053,1.37854,1.39142,241438.6563
16.01.2015 00:00:00.000,1.39143,1.39644,1.37532,1.38564,184121.9844
18.01.2015 00:00:00.000,1.38327,1.38585,1.38326,1.38387,3468.22
19.01.2015 00:00:00.000,1.38387,1.39410,1.38097,1.38623,110613.6172
20.01.2015 00:00:00.000,1.38623,1.40230,1.38331,1.39852,143031.4219
21.01.2015 00:00:00.000,1.39850,1.43584,1.39555,1.43370,176852.8281
22.01.2015 00:00:00.000,1.43370,1.43826,1.40358,1.40528,199578.2031
23.01.2015 00:00:00.000,1.40525,1.40786,1.38032,1.39119,204315.4063
25.01.2015 00:00:00.000,1.38733,1.38829,1.38260,1.38809,9928.5303
26.01.2015 00:00:00.000,1.38811,1.40433,1.38755,1.40380,179275.0625
27.01.2015 00:00:00.000,1.40378,1.41468,1.40085,1.40913,159837.3594
28.01.2015 00:00:00.000,1.40912,1.41865,1.40663,1.41314,173062.5156
29.01.2015 00:00:00.000,1.41310,1.43235,1.41121,1.42955,150746.6875
30.01.2015 00:00:00.000,1.42945,1.44903,1.42817,1.43670,164408.2031
01.02.2015 00:00:00.000,1.43621,1.43767,1.43357,1.43473,5898.9702
02.02.2015 00:00:00.000,1.43472,1.44759,1.42305,1.42667,151797.9063
03.02.2015 00:00:00.000,1.42667,1.43476,1.42143,1.42530,187585.1875
04.02.2015 00:00:00.000,1.42530,1.43859,1.42154,1.42354,192432.5313
05.02.2015 00:00:00.000,1.42352,1.43385,1.41844,1.42647,166397.3438
06.02.2015 00:00:00.000,1.42647,1.42879,1.40961,1.41730,150270.6875
08.02.2015 00:00:00.000,1.41603,1.41775,1.41504,1.41622,5610.4502
09.02.2015 00:00:00.000,1.41619,1.42097,1.40785,1.41266,147042.8281
10.02.2015 00:00:00.000,1.41264,1.42929,1.40737,1.42443,160442.8281
11.02.2015 00:00:00.000,1.42443,1.43398,1.42239,1.42724,155611.25
12.02.2015 00:00:00.000,1.42724,1.43138,1.41564,1.42654,172872.0625
13.02.2015 00:00:00.000,1.42654,1.43162,1.41699,1.41699,152909.1563
15.02.2015 00:00:00.000,1.41814,1.41992,1.41726,1.41949,5361.8599
16.02.2015 00:00:00.000,1.41947,1.42389,1.41250,1.41399,104554.0078
17.02.2015 00:00:00.000,1.41396,1.41742,1.40945,1.41304,150131.9375
18.02.2015 00:00:00.000,1.41305,1.42049,1.41018,1.41996,155289.8438
19.02.2015 00:00:00.000,1.41996,1.42892,1.41849,1.41961,151225.3594
20.02.2015 00:00:00.000,1.41956,1.43140,1.40552,1.42598,162191.5625
22.02.2015 00:00:00.000,1.42731,1.42776,1.42544,1.42635,4716.46
23.02.2015 00:00:00.000,1.42636,1.42998,1.42222,1.42490,141908.0781
24.02.2015 00:00:00.000,1.42490,1.43301,1.41479,1.41700,167838.7188
25.02.2015 00:00:00.000,1.41692,1.41718,1.40691,1.41279,164206.4063
26.02.2015 00:00:00.000,1.41279,1.41460,1.39805,1.40105,165985
27.02.2015 00:00:00.000,1.40104,1.40359,1.39518,1.40035,158502.4844
01.03.2015 00:00:00.000,1.39771,1.39894,1.39640,1.39674,8846.46
02.03.2015 00:00:00.000,1.39674,1.40884,1.39661,1.40171,134356.7344
03.03.2015 00:00:00.000,1.40170,1.40293,1.38899,1.39596,147032.0156
04.03.2015 00:00:00.000,1.39598,1.39769,1.37363,1.37666,146116.4063
05.03.2015 00:00:00.000,1.37666,1.38314,1.36939,1.37714,146683.25
06.03.2015 00:00:00.000,1.37716,1.37732,1.36221,1.36838,154144.9219
08.03.2015 00:00:00.000,1.36602,1.36746,1.36525,1.36684,8064.8301
09.03.2015 00:00:00.000,1.36684,1.37358,1.36521,1.36729,151815.125
10.03.2015 00:00:00.000,1.36728,1.36850,1.35119,1.35717,211622.625
11.03.2015 00:00:00.000,1.35715,1.35803,1.34054,1.34382,227068.9219
12.03.2015 00:00:00.000,1.34382,1.35033,1.33943,1.34852,215975.6719
13.03.2015 00:00:00.000,1.34852,1.35198,1.33860,1.34136,186462.9844
15.03.2015 00:00:00.000,1.33926,1.34403,1.33915,1.34362,9440.96
16.03.2015 00:00:00.000,1.34361,1.35682,1.34186,1.35061,177311.9375
17.03.2015 00:00:00.000,1.35061,1.35999,1.34900,1.35481,157901.875
18.03.2015 00:00:00.000,1.35481,1.37489,1.35341,1.36193,192807.7813
19.03.2015 00:00:00.000,1.36191,1.36737,1.34721,1.35501,194963.3438
20.03.2015 00:00:00.000,1.35499,1.36786,1.35117,1.35779,165880.5156
22.03.2015 00:00:00.000,1.36061,1.36463,1.35993,1.36207,10983.9404
23.03.2015 00:00:00.000,1.36212,1.37137,1.35681,1.37034,209008.2656
24.03.2015 00:00:00.000,1.37034,1.37387,1.36321,1.36394,209257.4375
