Gmt time,Open,High,Low,Close,Volume
10.09.2014 00:00:00.000,113.797,114.370,113.652,114.023,135159.4844
11.09.2014 00:00:00.000,114.024,114.474,113.826,114.427,130873.6563
12.09.2014 00:00:00.000,114.424,115.032,114.364,114.991,130880.3203
14.09.2014 00:00:00.000,114.974,115.002,114.911,114.933,3751.1101
15.09.2014 00:00:00.000,114.931,114.940,114.433,114.517,101426.8594
16.09.2014 00:00:00.000,114.515,114.944,114.504,114.867,127188.5234
17.09.2014 00:00:00.000,114.865,115.306,114.739,115.178,148185.8125
18.09.2014 00:00:00.000,115.178,116.464,115.092,116.448,146521.625
19.09.2014 00:00:00.000,116.446,117.002,115.723,115.821,142052.3906
21.09.2014 00:00:00.000,115.872,116.050,115.762,115.852,5761.7998
22.09.2014 00:00:00.000,115.850,116.165,115.643,115.686,115374.1016
23.09.2014 00:00:00.000,115.682,116.167,115.310,115.523,122543.5
24.09.2014 00:00:00.000,115.521,115.732,115.098,115.564,123414.3438
25.09.2014 00:00:00.000,115.565,115.574,114.651,114.749,147350.0313
26.09.2014 00:00:00.000,114.749,115.203,114.651,114.860,124279.8906
28.09.2014 00:00:00.000,114.808,114.983,114.801,114.917,8036.4702
29.09.2014 00:00:00.000,114.919,115.257,114.859,115.024,141589.0156
30.09.2014 00:00:00.000,115.026,115.077,114.341,114.818,135019.7344
01.10.2014 00:00:00.000,114.816,115.059,113.822,113.994,140832.7656
02.10.2014 00:00:00.000,113.992,114.073,113.301,113.727,173975.4375
03.10.2014 00:00:00.000,113.726,114.048,113.335,113.386,117559.25
05.10.2014 00:00:00.000,113.215,113.486,113.210,113.457,5169.7598
06.10.2014 00:00:00.000,113.454,113.614,113.098,113.498,108948.2891
07.10.2014 00:00:00.000,113.497,113.599,112.608,112.897,145243.1563
08.10.2014 00:00:00.000,112.896,113.760,112.715,113.642,147928.3906
09.10.2014 00:00:00.000,113.639,113.720,112.841,112.991,174981.9375
10.10.2014 00:00:00.000,112.991,113.149,112.351,112.438,150832.4688
12.10.2014 00:00:00.000,112.351,112.417,112.160,112.238,10018.0303
13.10.2014 00:00:00.000,112.238,112.832,112.120,112.681,163099.3438
14.10.2014 00:00:00.000,112.681,112.961,111.821,112.377,167752.9688
15.10.2014 00:00:00.000,112.377,112.727,112.012,112.566,246645.3125
16.10.2014 00:00:00.000,112.563,112.974,111.222,112.878,242275.7656
17.10.2014 00:00:00.000,112.880,113.226,112.435,112.893,143225.6563
19.10.2014 00:00:00.000,113.162,113.184,112.994,113.132,9515.4502
20.10.2014 00:00:00.000,113.132,113.504,112.967,113.329,149357.875
21.10.2014 00:00:00.000,113.329,113.349,112.457,112.696,157898.1563
22.10.2014 00:00:00.000,112.696,112.857,112.276,112.292,140022.7969
23.10.2014 00:00:00.000,112.291,113.512,112.113,113.380,154105.9063
24.10.2014 00:00:00.000,113.380,113.659,113.157,113.620,136625.2813
26.10.2014 00:00:00.000,113.859,113.859,113.635,113.656,7091.3501
27.10.2014 00:00:00.000,113.656,113.737,113.276,113.608,145739.6406
28.10.2014 00:00:00.000,113.608,114.218,113.502,114.195,139485.0938
29.10.2014 00:00:00.000,114.195,114.432,113.935,113.968,134484.1406
30.10.2014 00:00:00.000,113.969,114.498,113.648,114.226,149206.5938
31.10.2014 00:00:00.000,114.224,116.766,114.193,116.639,174441.75
02.11.2014 00:00:00.000,116.802,117.236,116.791,116.975,8063.4502
03.11.2014 00:00:00.000,116.975,118.225,116.444,117.821,160377.2344
04.11.2014 00:00:00.000,117.821,118.379,117.553,118.294,178619.4063
05.11.2014 00:00:00.000,118.296,119.187,118.266,118.857,198606.4531
06.11.2014 00:00:00.000,118.857,119.783,118.113,118.379,230501.8594
07.11.2014 00:00:00.000,118.379,118.783,118.213,118.588,196129.875
09.11.2014 00:00:00.000,118.668,118.738,118.492,118.628,6943.02
10.11.2014 00:00:00.000,118.625,118.686,118.133,118.586,161603.8906
11.11.2014 00:00:00.000,118.586,120.234,118.527,119.989,190878.7656
12.11.2014 00:00:00.000,119.988,119.998,119.209,119.514,213097.0938
13.11.2014 00:00:00.000,119.514,120.292,119.422,120.149,175551.6563
14.11.2014 00:00:00.000,120.149,121.406,120.052,121.209,185201.0156
16.11.2014 00:00:00.000,121.427,121.961,121.301,121.818,8877.6104
17.11.2014 00:00:00.000,121.821,121.822,120.528,120.878,194640.1563
18.11.2014 00:00:00.000,120.878,122.138,120.857,121.917,164924.6094
19.11.2014 00:00:00.000,121.917,123.498,121.836,123.304,187239.25
20.11.2014 00:00:00.000,123.304,124.157,123.039,123.362,201845.1406
21.11.2014 00:00:00.000,123.362,123.367,121.196,121.459,198574.7656
23.11.2014 00:00:00.000,121.151,121.342,121.070,121.198,8617.5801
24.11.2014 00:00:00.000,121.200,122.562,121.058,122.471,145599.0938
25.11.2014 00:00:00.000,122.471,122.472,121.637,122.247,158956.0938
26.11.2014 00:00:00.000,122.251,122.621,121.796,122.345,127249.8281
27.11.2014 00:00:00.000,122.346,122.433,121.810,122.179,101793.2109
28.11.2014 00:00:00.000,122.180,123.182,122.137,122.702,125075.3203
30.11.2014 00:00:00.000,122.896,123.002,122.724,122.801,11139.6104
01.12.2014 00:00:00.000,122.795,123.131,122.285,122.643,181012.3594
02.12.2014 00:00:00.000,122.643,123.087,122.490,122.621,152101.4063
03.12.2014 00:00:00.000,122.621,122.842,122.213,122.640,162511.5469
04.12.2014 00:00:00.000,122.640,123.888,122.409,123.406,185655.0938
05.12.2014 00:00:00.000,123.406,124.338,123.329,124.120,166103.5625
07.12.2014 00:00:00.000,124.221,124.519,124.181,124.284,7933.3999
08.12.2014 00:00:00.000,124.282,124.358,123.260,123.567,178034.9844
09.12.2014 00:00:00.000,123.562,123.826,122.157,122.972,258505.125
10.12.2014 00:00:00.000,122.972,123.335,121.688,121.980,239220.6094
11.12.2014 00:00:00.000,121.980,123.265,121.869,122.761,251335.4531
12.12.2014 00:00:00.000,122.761,123.371,122.340,123.233,206610.7656
14.12.2014 00:00:00.000,123.225,123.241,122.248,122.590,15461.1797
15.12.2014 00:00:00.000,122.592,123.402,121.779,121.961,221213.2969
