Gmt time,Open,High,Low,Close,Volume
10.09.2014 00:00:00.000,0.80264,0.80654,0.79531,0.79735,124952.5234
11.09.2014 00:00:00.000,0.79735,0.79780,0.79400,0.79525,118060.1016
12.09.2014 00:00:00.000,0.79525,0.79817,0.79442,0.79670,98211.0625
14.09.2014 00:00:00.000,0.79680,0.79743,0.79666,0.79703,3821
15.09.2014 00:00:00.000,0.79703,0.79841,0.79447,0.79738,90923.8906
16.09.2014 00:00:00.000,0.79736,0.80090,0.79570,0.79664,108371.1875
17.09.2014 00:00:00.000,0.79664,0.79692,0.78902,0.78984,126213.7578
18.09.2014 00:00:00.000,0.78984,0.79144,0.78471,0.78651,124354.9297
19.09.2014 00:00:00.000,0.78650,0.78786,0.78098,0.78745,144669.9531
21.09.2014 00:00:00.000,0.78694,0.78752,0.78548,0.78721,4112.3198
22.09.2014 00:00:00.000,0.78721,0.78725,0.78439,0.78500,95420.7188
23.09.2014 00:00:00.000,0.78500,0.78888,0.78347,0.78369,107743.4375
24.09.2014 00:00:00.000,0.78371,0.78508,0.78120,0.78258,104659.1328
25.09.2014 00:00:00.000,0.78260,0.78294,0.77848,0.78100,114334.6563
26.09.2014 00:00:00.000,0.78099,0.78226,0.77993,0.78051,94453.5781
28.09.2014 00:00:00.000,0.78077,0.78180,0.77994,0.78051,5097.77
29.09.2014 00:00:00.000,0.78051,0.78284,0.78025,0.78128,94709.2109
30.09.2014 00:00:00.000,0.78130,0.78172,0.77662,0.77877,118074.4766
01.10.2014 00:00:00.000,0.77877,0.77993,0.77668,0.77963,117558.7891
02.10.2014 00:00:00.000,0.77963,0.78579,0.77900,0.78404,130856.8203
03.10.2014 00:00:00.000,0.78404,0.78605,0.78200,0.78317,98332.9922
05.10.2014 00:00:00.000,0.78382,0.78408,0.78317,0.78384,3277.75
06.10.2014 00:00:00.000,0.78384,0.78738,0.78283,0.78656,94498.8672
07.10.2014 00:00:00.000,0.78655,0.78749,0.78367,0.78725,114287.5781
08.10.2014 00:00:00.000,0.78724,0.78997,0.78590,0.78826,116162.0313
09.10.2014 00:00:00.000,0.78826,0.78948,0.78548,0.78702,129887.9922
10.10.2014 00:00:00.000,0.78702,0.78946,0.78500,0.78527,100938.6094
12.10.2014 00:00:00.000,0.78580,0.78604,0.78526,0.78540,6344.02
13.10.2014 00:00:00.000,0.78540,0.79334,0.78524,0.79191,103673.6016
14.10.2014 00:00:00.000,0.79191,0.79610,0.79055,0.79550,120382.4063
15.10.2014 00:00:00.000,0.79551,0.80462,0.79357,0.80187,164916.7969
16.10.2014 00:00:00.000,0.80187,0.80273,0.79466,0.79545,142739.5313
17.10.2014 00:00:00.000,0.79544,0.79810,0.79248,0.79269,96099.4063
19.10.2014 00:00:00.000,0.79118,0.79269,0.79118,0.79221,5684.5801
20.10.2014 00:00:00.000,0.79223,0.79301,0.79034,0.79191,89768.1172
21.10.2014 00:00:00.000,0.79192,0.79418,0.78773,0.78901,114420.7891
22.10.2014 00:00:00.000,0.78899,0.79254,0.78724,0.78790,113606.1016
23.10.2014 00:00:00.000,0.78790,0.79169,0.78707,0.78925,116071.25
24.10.2014 00:00:00.000,0.78925,0.79007,0.78708,0.78727,89762.9375
26.10.2014 00:00:00.000,0.78803,0.78821,0.78723,0.78778,4590
27.10.2014 00:00:00.000,0.78778,0.78935,0.78616,0.78774,86252.9766
28.10.2014 00:00:00.000,0.78775,0.79008,0.78719,0.78906,92867.3516
29.10.2014 00:00:00.000,0.78908,0.79122,0.78868,0.78930,96698
30.10.2014 00:00:00.000,0.78930,0.79040,0.78602,0.78807,104338.8984
31.10.2014 00:00:00.000,0.78807,0.78817,0.78231,0.78272,106720.5
02.11.2014 00:00:00.000,0.78325,0.78344,0.78247,0.78271,5462.1099
03.11.2014 00:00:00.000,0.78269,0.78360,0.77990,0.78192,105980.75
04.11.2014 00:00:00.000,0.78193,0.78535,0.78125,0.78425,109446.4297
05.11.2014 00:00:00.000,0.78425,0.78636,0.78079,0.78159,125713.8125
06.11.2014 00:00:00.000,0.78159,0.78636,0.77989,0.78149,140261.3906
07.11.2014 00:00:00.000,0.78150,0.78578,0.78121,0.78445,116077.3828
09.11.2014 00:00:00.000,0.78515,0.78538,0.78441,0.78452,4611.6299
10.11.2014 00:00:00.000,0.78452,0.78620,0.78279,0.78391,100170.8828
11.11.2014 00:00:00.000,0.78389,0.78477,0.78211,0.78332,100306.0234
12.11.2014 00:00:00.000,0.78333,0.78894,0.78018,0.78818,130106.7109
13.11.2014 00:00:00.000,0.78818,0.79463,0.78811,0.79439,110995.2578
14.11.2014 00:00:00.000,0.79438,0.79997,0.79349,0.79906,118912.2109
16.11.2014 00:00:00.000,0.79874,0.79954,0.79852,0.79928,6700.5698
17.11.2014 00:00:00.000,0.79928,0.80024,0.79546,0.79610,105914.5703
18.11.2014 00:00:00.000,0.79610,0.80228,0.79605,0.80189,110186.4766
19.11.2014 00:00:00.000,0.80188,0.80384,0.79886,0.80010,125719.4297
20.11.2014 00:00:00.000,0.80010,0.80270,0.79731,0.79926,125957.6719
21.11.2014 00:00:00.000,0.79924,0.80026,0.79060,0.79081,119662.1328
23.11.2014 00:00:00.000,0.79051,0.79090,0.79028,0.79073,5862.5898
24.11.2014 00:00:00.000,0.79072,0.79345,0.79050,0.79203,103907.1328
25.11.2014 00:00:00.000,0.79203,0.79431,0.79171,0.79381,100452.9609
26.11.2014 00:00:00.000,0.79382,0.79496,0.78967,0.79195,95541.9688
27.11.2014 00:00:00.000,0.79195,0.79426,0.79062,0.79225,100596.1406
28.11.2014 00:00:00.000,0.79223,0.79704,0.79129,0.79575,98165.7422
30.11.2014 00:00:00.000,0.79627,0.79683,0.79519,0.79659,6181.7798
01.12.2014 00:00:00.000,0.79659,0.79765,0.79221,0.79251,123842.1797
02.12.2014 00:00:00.000,0.79251,0.79409,0.79100,0.79169,108010.5313
03.12.2014 00:00:00.000,0.79169,0.79202,0.78320,0.78468,111822.8594
04.12.2014 00:00:00.000,0.78468,0.79218,0.78392,0.78993,131977.625
05.12.2014 00:00:00.000,0.78995,0.79233,0.78500,0.78813,112379.5313
07.12.2014 00:00:00.000,0.78875,0.79014,0.78821,0.78972,4154.48
08.12.2014 00:00:00.000,0.78973,0.78993,0.78441,0.78680,106861.25
09.12.2014 00:00:00.000,0.78681,0.79294,0.78634,0.78978,133930.9844
10.12.2014 00:00:00.000,0.78979,0.79268,0.78843,0.79232,123252.6172
11.12.2014 00:00:00.000,0.79232,0.79538,0.78780,0.78841,134231.8438
12.12.2014 00:00:00.000,0.78841,0.79397,0.78736,0.79250,110807.5469
14.12.2014 00:00:00.000,0.79284,0.79355,0.79198,0.79263,7622.8599
15.12.2014 00:00:00.000,0.79263,0.79716,0.79070,0.79525,114504.5
16.12.2014 00:00:00.000,0.79527,0.80062,0.79347,0.79469,148516.4531
17.12.2014 00:00:00.000,0.79469,0.79542,0.79090,0.79215,148283.2031
18.12.2014 00:00:00.000,0.79215,0.79215,0.78358,0.78428,130677.5
19.12.2014 00:00:00.000,0.78424,0.78584,0.78126,0.78209,111067.5781
21.12.2014 00:00:00.000,0.78192,0.78246,0.78192,0.78221,3136.97
22.12.2014 00:00:00.000,0.78217,0.78591,0.78214,0.78459,87411.5781
23.12.2014 00:00:00.000,0.78457,0.78677,0.78374,0.78443,89180.5703
24.12.2014 00:00:00.000,0.78444,0.78655,0.78325,0.78394,55873.1797
25.12.2014 00:00:00.000,0.78379,0.78582,0.78354,0.78448,9259.1201
26.12.2014 00:00:00.000,0.78448,0.78541,0.78200,0.78273,50869.2617
28.12.2014 00:00:00.000,0.78222,0.78297,0.78200,0.78235,3712.8601
29.12.2014 00:00:00.000,0.78242,0.78532,0.78207,0.78331,79163.9688
