Gmt time,Open,High,Low,Close,Volume
10.09.2014 00:00:00.000,87.598,88.043,87.428,87.555,109168.5391
11.09.2014 00:00:00.000,87.551,87.736,87.297,87.634,111400.4922
12.09.2014 00:00:00.000,87.633,87.770,87.369,87.369,87772.6016
14.09.2014 00:00:00.000,87.329,87.468,87.305,87.441,4439.73
15.09.2014 00:00:00.000,87.441,87.685,87.156,87.585,68131.7031
16.09.2014 00:00:00.000,87.585,87.966,87.247,87.752,98181.2969
17.09.2014 00:00:00.000,87.753,87.953,87.457,87.882,112706.8125
18.09.2014 00:00:00.000,87.882,88.866,87.828,88.661,98645.1875
19.09.2014 00:00:00.000,88.661,88.913,88.370,88.520,109227.1875
21.09.2014 00:00:00.000,88.802,88.970,88.707,88.713,4743.9102
22.09.2014 00:00:00.000,88.711,88.845,88.174,88.195,91024.0078
23.09.2014 00:00:00.000,88.196,88.470,87.556,87.666,106302.8672
24.09.2014 00:00:00.000,87.668,88.151,87.566,88.113,95244.1406
25.09.2014 00:00:00.000,88.113,88.130,86.042,86.311,132756.2656
26.09.2014 00:00:00.000,86.312,86.525,85.853,85.900,107658.6719
28.09.2014 00:00:00.000,85.918,86.085,85.911,86.003,7771.8799
29.09.2014 00:00:00.000,86.002,86.035,84.350,84.959,119969.5078
30.09.2014 00:00:00.000,84.959,85.781,84.719,85.621,119800.3984
01.10.2014 00:00:00.000,85.621,85.890,84.685,84.806,137607.5469
02.10.2014 00:00:00.000,84.808,86.054,84.775,85.615,165682.9531
03.10.2014 00:00:00.000,85.615,85.820,84.956,85.218,104125.1016
05.10.2014 00:00:00.000,85.130,85.290,84.715,84.849,5781.9502
06.10.2014 00:00:00.000,84.850,85.484,84.830,85.258,99098.6719
07.10.2014 00:00:00.000,85.257,85.285,84.502,84.532,134353.2031
08.10.2014 00:00:00.000,84.532,85.549,84.379,85.481,138089.7344
09.10.2014 00:00:00.000,85.482,85.811,84.524,84.742,153616.4063
10.10.2014 00:00:00.000,84.742,84.896,84.016,84.105,121654.6719
12.10.2014 00:00:00.000,84.117,84.150,83.612,84.042,11753.1602
13.10.2014 00:00:00.000,84.042,84.765,83.894,84.219,114479.9375
14.10.2014 00:00:00.000,84.219,84.904,83.579,84.022,119814.8281
15.10.2014 00:00:00.000,84.022,84.772,83.646,84.427,191886.625
16.10.2014 00:00:00.000,84.427,84.842,83.349,84.531,196749.4844
17.10.2014 00:00:00.000,84.531,84.851,84.131,84.565,121633.4531
19.10.2014 00:00:00.000,84.963,85.045,84.818,84.938,9430.3799
20.10.2014 00:00:00.000,84.940,85.386,84.889,85.097,108183.6719
21.10.2014 00:00:00.000,85.097,85.473,84.880,85.250,116344.4297
22.10.2014 00:00:00.000,85.250,85.388,84.129,84.130,104539.4922
23.10.2014 00:00:00.000,84.130,84.808,83.950,84.645,122428.9531
24.10.2014 00:00:00.000,84.645,85.047,84.269,84.880,91527.1094
26.10.2014 00:00:00.000,84.999,85.055,84.898,84.931,7486.96
27.10.2014 00:00:00.000,84.933,85.190,84.773,85.096,101366.6328
28.10.2014 00:00:00.000,85.098,85.766,85.081,85.654,85067.7266
29.10.2014 00:00:00.000,85.660,86.167,84.561,84.670,104338.2969
30.10.2014 00:00:00.000,84.670,85.892,84.670,85.606,118783.6484
31.10.2014 00:00:00.000,85.605,88.019,85.457,87.413,154012.9063
02.11.2014 00:00:00.000,87.585,87.835,87.570,87.731,6576.3501
03.11.2014 00:00:00.000,87.732,88.224,87.260,87.905,124370.0313
04.11.2014 00:00:00.000,87.905,88.954,87.645,88.781,150977.9844
05.11.2014 00:00:00.000,88.781,89.255,88.123,88.410,170485.3594
06.11.2014 00:00:00.000,88.405,88.827,87.959,88.598,183976.8438
07.11.2014 00:00:00.000,88.596,88.949,88.301,88.763,162821.3438
09.11.2014 00:00:00.000,88.965,89.056,88.835,88.893,7409.1401
10.11.2014 00:00:00.000,88.893,89.203,88.746,89.013,106522.5625
11.11.2014 00:00:00.000,89.016,90.616,88.972,90.526,152718.8125
12.11.2014 00:00:00.000,90.526,91.149,90.232,90.875,171708
13.11.2014 00:00:00.000,90.875,91.581,90.645,91.114,143120.2344
14.11.2014 00:00:00.000,91.115,92.253,90.956,91.850,160484.7656
16.11.2014 00:00:00.000,92.540,92.785,92.414,92.695,12537.5098
17.11.2014 00:00:00.000,92.695,92.700,91.812,92.432,162560.6875
18.11.2014 00:00:00.000,92.435,93.213,92.350,92.380,139380.2031
19.11.2014 00:00:00.000,92.382,92.814,92.089,92.590,160771.625
20.11.2014 00:00:00.000,92.586,93.125,92.530,92.925,171672.1875
21.11.2014 00:00:00.000,92.925,93.669,92.490,92.810,180790.6094
23.11.2014 00:00:00.000,92.890,92.974,92.810,92.919,6535.21
24.11.2014 00:00:00.000,92.920,93.202,92.855,93.070,112409.1094
25.11.2014 00:00:00.000,93.075,93.090,91.815,92.225,155658.875
26.11.2014 00:00:00.000,92.225,92.923,91.871,92.633,135295.7344
27.11.2014 00:00:00.000,92.635,92.975,92.380,92.630,103710.0391
28.11.2014 00:00:00.000,92.625,93.285,92.555,92.985,117190.0078
30.11.2014 00:00:00.000,92.799,93.020,92.534,92.606,10258.2695
01.12.2014 00:00:00.000,92.606,93.449,92.510,93.025,161590.125
02.12.2014 00:00:00.000,93.030,93.465,92.802,92.972,131710.625
03.12.2014 00:00:00.000,92.975,93.204,92.645,92.895,138700.1563
04.12.2014 00:00:00.000,92.895,93.479,92.662,93.179,164435.0938
05.12.2014 00:00:00.000,93.179,93.969,93.095,93.634,137316.5469
07.12.2014 00:00:00.000,93.620,93.695,93.315,93.350,7716.0098
08.12.2014 00:00:00.000,93.355,93.460,92.229,92.325,147862.6094
09.12.2014 00:00:00.000,92.324,92.392,91.381,91.781,227089.5
10.12.2014 00:00:00.000,91.781,92.449,90.591,91.885,238517.5313
11.12.2014 00:00:00.000,91.885,93.300,91.873,92.654,244874.6719
12.12.2014 00:00:00.000,92.654,92.801,91.965,92.335,188447.5
14.12.2014 00:00:00.000,92.189,92.300,91.545,91.631,14896.5801
15.12.2014 00:00:00.000,91.630,92.344,90.913,91.145,195183.5938
16.12.2014 00:00:00.000,91.146,91.613,89.968,90.828,213125.5156
17.12.2014 00:00:00.000,90.827,91.832,90.309,91.395,190196.8438
18.12.2014 00:00:00.000,91.393,92.544,91.189,92.497,173538.0625
19.12.2014 00:00:00.000,92.513,93.015,92.315,92.420,136745.5156
21.12.2014 00:00:00.000,92.559,92.565,92.391,92.520,4185.4902
22.12.2014 00:00:00.000,92.520,93.045,92.080,92.766,96832.4219
23.12.2014 00:00:00.000,92.765,93.324,92.727,93.050,93930.5625
24.12.2014 00:00:00.000,93.055,93.185,92.771,93.064,63580.9883
25.12.2014 00:00:00.000,93.067,93.135,92.754,93.037,8748.0801
26.12.2014 00:00:00.000,93.035,93.441,92.937,93.340,38582.3203
28.12.2014 00:00:00.000,93.245,93.315,93.161,93.230,3474.8201
29.12.2014 00:00:00.000,93.227,94.030,93.214,93.822,78764.7031
30.12.2014 00:00:00.000,93.822,93.928,93.170,93.551,103629.9531
31.12.2014 00:00:00.000,93.551,93.838,93.141,93.241,61638.2188
01.01.2015 00:00:00.000,93.387,93.470,93.285,93.391,5659.7598
02.01.2015 00:00:00.000,93.391,93.511,92.554,92.608,101977.5625
04.01.2015 00:00:00.000,92.575,92.638,92.125,92.235,12093.71
05.01.2015 00:00:00.000,92.234,92.337,91.590,91.937,133808.2969
06.01.2015 00:00:00.000,91.937,92.545,91.796,91.875,176050.1875
07.01.2015 00:00:00.000,91.870,92.898,91.863,92.653,171969.8438
08.01.2015 00:00:00.000,92.653,93.673,92.652,93.525,132391.6406
09.01.2015 00:00:00.000,93.525,93.740,92.574,92.800,140697.4375
11.01.2015 00:00:00.000,92.825,93.092,92.640,92.742,7921.96
12.01.2015 00:00:00.000,92.742,93.029,91.716,91.928,147053.4688
13.01.2015 00:00:00.000,91.930,92.320,90.738,91.191,182512.2031
14.01.2015 00:00:00.000,91.192,91.250,89.829,90.547,227399.9375
15.01.2015 00:00:00.000,90.547,91.876,90.194,91.040,260324.1094
16.01.2015 00:00:00.000,91.037,91.705,90.560,91.555,181343.0156
18.01.2015 00:00:00.000,91.392,91.653,91.246,91.612,5095.3101
19.01.2015 00:00:00.000,91.612,91.657,91.105,91.346,114245.1094
20.01.2015 00:00:00.000,91.345,91.904,90.505,90.724,161444.1563
21.01.2015 00:00:00.000,90.724,90.763,88.950,89.204,198111.2656
22.01.2015 00:00:00.000,89.204,89.296,88.477,89.070,192512.7656
23.01.2015 00:00:00.000,89.071,89.156,87.627,87.670,184536.7344
25.01.2015 00:00:00.000,87.385,87.460,86.835,87.075,10823.54
26.01.2015 00:00:00.000,87.076,88.271,87.052,88.135,142778.9844
27.01.2015 00:00:00.000,88.135,88.241,87.312,87.757,162684.2813
28.01.2015 00:00:00.000,87.757,88.333,85.895,86.086,185064.4375
29.01.2015 00:00:00.000,86.085,86.727,85.605,86.059,182415.2031
30.01.2015 00:00:00.000,86.060,86.083,84.758,85.194,137599.6563
01.02.2015 00:00:00.000,84.828,85.133,84.752,85.106,9182.5898
02.02.2015 00:00:00.000,85.106,85.943,85.085,85.848,125044.7031
03.02.2015 00:00:00.000,85.848,87.165,84.057,86.285,165712.3438
04.02.2015 00:00:00.000,86.275,87.699,85.765,86.291,141209.1563
05.02.2015 00:00:00.000,86.288,87.289,86.110,87.026,119057.0469
06.02.2015 00:00:00.000,87.026,87.824,86.660,87.628,105754.9766
08.02.2015 00:00:00.000,87.570,87.632,87.365,87.432,6042.52
09.02.2015 00:00:00.000,87.431,88.290,87.263,87.714,107985.4375
10.02.2015 00:00:00.000,87.710,88.599,87.704,88.540,122018.1797
11.02.2015 00:00:00.000,88.538,88.966,88.376,88.636,116816.9922
12.02.2015 00:00:00.000,88.636,88.793,87.265,88.360,164404.7813
13.02.2015 00:00:00.000,88.362,88.676,88.166,88.381,95661.6406
15.02.2015 00:00:00.000,88.560,88.795,88.560,88.691,6492.79
16.02.2015 00:00:00.000,88.695,89.269,88.535,88.694,94204.6094
17.02.2015 00:00:00.000,88.694,90.096,88.535,89.854,109526.0938
18.02.2015 00:00:00.000,89.854,89.974,89.484,89.581,105036.8281
19.02.2015 00:00:00.000,89.587,89.803,89.231,89.445,98276.8984
20.02.2015 00:00:00.000,89.445,89.794,88.915,89.480,112078.7031
22.02.2015 00:00:00.000,89.595,89.656,89.497,89.619,8207.6201
23.02.2015 00:00:00.000,89.618,89.721,89.265,89.529,93783.9063
24.02.2015 00:00:00.000,89.523,89.593,88.675,88.917,117559.0625
25.02.2015 00:00:00.000,88.914,90.023,88.872,89.935,103889.3984
26.02.2015 00:00:00.000,89.935,90.367,89.683,89.973,117535.8906
27.02.2015 00:00:00.000,89.973,90.591,89.821,90.395,99060.5234
01.03.2015 00:00:00.000,90.425,90.500,90.268,90.422,7207.98
02.03.2015 00:00:00.000,90.422,90.559,90.040,90.201,86410.9609
03.03.2015 00:00:00.000,90.199,90.532,89.979,90.436,96889.9531
04.03.2015 00:00:00.000,90.436,91.098,90.321,90.779,94706.7734
05.03.2015 00:00:00.000,90.776,90.946,89.601,89.898,95713.3203
06.03.2015 00:00:00.000,89.903,90.215,88.812,88.909,99927.6406
08.03.2015 00:00:00.000,88.970,89.075,88.784,88.892,7129.6802
09.03.2015 00:00:00.000,88.892,89.430,88.610,89.126,101225.8281
10.03.2015 00:00:00.000,89.126,89.220,87.881,88.228,152130.0781
11.03.2015 00:00:00.000,88.227,88.882,87.289,88.660,155234.875
12.03.2015 00:00:00.000,88.663,89.920,88.591,89.851,161919.1094
13.03.2015 00:00:00.000,89.851,89.851,88.681,88.990,111316.8984
15.03.2015 00:00:00.000,88.849,89.097,88.765,88.767,8361.4004
16.03.2015 00:00:00.000,88.768,89.844,88.768,89.551,93712.9375
17.03.2015 00:00:00.000,89.551,89.829,88.596,88.702,94941.75
18.03.2015 00:00:00.000,88.702,90.566,88.220,90.067,134017.25
19.03.2015 00:00:00.000,90.065,90.249,89.102,89.737,140307.5938
20.03.2015 00:00:00.000,89.739,91.133,89.625,90.805,114435.1875
22.03.2015 00:00:00.000,90.815,91.110,90.725,90.825,12865.2002
23.03.2015 00:00:00.000,90.828,91.893,90.615,91.634,150483.0469
24.03.2015 00:00:00.000,91.637,91.846,91.122,91.326,145758.5625
25.03.2015 00:00:00.000,91.326,91.743,90.520,90.634,127198.6406
26.03.2015 00:00:00.000,90.634,90.810,89.949,90.424,151415.7813
27.03.2015 00:00:00.000,90.426,90.539,90.000,90.105,113871.5625
29.03.2015 00:00:00.000,90.050,90.201,89.967,89.978,7555.2002
30.03.2015 00:00:00.000,89.978,90.337,89.709,89.979,103107.3594
31.03.2015 00:00:00.000,89.976,90.261,89.308,89.335,109857.2734
01.04.2015 00:00:00.000,89.333,89.602,88.743,88.950,126471.6172
02.04.2015 00:00:00.000,88.950,89.986,88.827,89.839,110798.9766
03.04.2015 00:00:00.000,89.839,90.629,89.709,90.197,52325.6016
05.04.2015 00:00:00.000,90.018,90.533,89.991,90.478,4985.6602
06.04.2015 00:00:00.000,90.477,90.651,89.951,90.018,67661.2031
07.04.2015 00:00:00.000,90.015,90.527,89.870,90.280,108662.3906
08.04.2015 00:00:00.000,90.279,91.077,90.248,90.670,111179.7109
09.04.2015 00:00:00.000,90.665,91.340,90.552,91.292,103500.2266
10.04.2015 00:00:00.000,91.292,91.513,90.364,90.420,85530.8828
12.04.2015 00:00:00.000,90.560,90.618,90.443,90.515,5097.6699
13.04.2015 00:00:00.000,90.513,90.608,89.115,89.552,96601.7578
14.04.2015 00:00:00.000,89.555,90.015,89.022,89.699,105608.1172
15.04.2015 00:00:00.000,89.699,90.535,89.475,90.419,115125.8984
16.04.2015 00:00:00.000,90.420,91.522,90.374,91.080,128187.7266
17.04.2015 00:00:00.000,91.080,91.812,91.008,91.275,116180.4609
19.04.2015 00:00:00.000,91.690,91.705,91.281,91.542,9773.4404
20.04.2015 00:00:00.000,91.546,91.786,91.186,91.299,106624.5078
21.04.2015 00:00:00.000,91.302,92.115,91.167,91.768,119694.7266
22.04.2015 00:00:00.000,91.768,92.408,91.632,91.632,136297.7031
23.04.2015 00:00:00.000,91.635,91.663,90.459,90.629,143655.9844
24.04.2015 00:00:00.000,90.629,90.725,90.190,90.347,124654.5313
26.04.2015 00:00:00.000,90.112,90.489,90.086,90.425,5873.3398
27.04.2015 00:00:00.000,90.426,91.207,90.409,90.862,121330.0234
28.04.2015 00:00:00.000,90.862,91.964,90.711,91.755,131679.5938
29.04.2015 00:00:00.000,91.752,92.055,90.405,90.455,162735.4375
30.04.2015 00:00:00.000,90.453,91.204,89.968,90.784,155546.1719
01.05.2015 00:00:00.000,90.785,91.012,90.235,90.550,100270.6406
03.05.2015 00:00:00.000,90.455,90.593,90.370,90.371,6118.9102
04.05.2015 00:00:00.000,90.373,90.711,90.180,90.519,100757.0703
05.05.2015 00:00:00.000,90.519,90.772,89.703,89.909,146625.9531
06.05.2015 00:00:00.000,89.907,90.040,89.350,89.354,136149.6406
07.05.2015 00:00:00.000,89.354,89.949,88.772,89.073,154376.5
08.05.2015 00:00:00.000,89.075,89.747,88.977,89.650,140164.125
10.05.2015 00:00:00.000,89.405,89.406,88.818,88.914,9326.9404
11.05.2015 00:00:00.000,88.914,88.940,88.045,88.189,120727.2031
12.05.2015 00:00:00.000,88.185,88.895,87.715,88.880,150708.8125
13.05.2015 00:00:00.000,88.884,90.092,88.188,89.710,151981.0156
14.05.2015 00:00:00.000,89.712,90.080,89.195,89.301,144771.9219
15.05.2015 00:00:00.000,89.302,89.401,88.917,89.075,124761.6328
17.05.2015 00:00:00.000,88.850,88.995,88.802,88.945,5015.8398
18.05.2015 00:00:00.000,88.945,89.111,88.359,88.430,122281.1172
19.05.2015 00:00:00.000,88.430,89.267,88.285,88.785,139704.4688
20.05.2015 00:00:00.000,88.785,89.107,88.343,88.492,148551.0781
21.05.2015 00:00:00.000,88.492,89.036,88.397,88.984,141021.7344
22.05.2015 00:00:00.000,88.989,89.390,88.614,88.628,128134.0469
24.05.2015 00:00:00.000,88.769,88.905,88.723,88.740,6647.3398
25.05.2015 00:00:00.000,88.740,88.976,88.730,88.900,80409.0781
26.05.2015 00:00:00.000,88.902,89.621,88.842,89.080,145379.5781
27.05.2015 00:00:00.000,89.077,89.940,88.930,89.585,147015.7344
28.05.2015 00:00:00.000,89.585,89.910,88.635,88.927,158567.5313
29.05.2015 00:00:00.000,88.926,88.930,87.878,88.150,146426.625
31.05.2015 00:00:00.000,87.862,88.222,87.815,88.090,5353.9502
01.06.2015 00:00:00.000,88.091,88.714,88.033,88.675,147654.0938
02.06.2015 00:00:00.000,88.677,89.264,88.404,88.834,189829.8594
03.06.2015 00:00:00.000,88.838,89.162,88.674,88.881,164894.1563
04.06.2015 00:00:00.000,88.881,89.076,88.395,88.637,173036.5156
05.06.2015 00:00:00.000,88.640,89.188,88.334,88.455,143283.9531
07.06.2015 00:00:00.000,88.430,88.596,88.409,88.466,6152.0098
08.06.2015 00:00:00.000,88.465,89.096,88.330,88.839,145272.4531
09.06.2015 00:00:00.000,88.837,88.964,88.283,88.860,165106.2031
10.06.2015 00:00:00.000,88.864,89.007,86.046,86.549,194061.9531
11.06.2015 00:00:00.000,86.552,86.788,86.260,86.679,162335.3125
12.06.2015 00:00:00.000,86.677,86.734,85.892,86.029,132759.9375
14.06.2015 00:00:00.000,86.064,86.235,86.009,86.157,6798.0898
15.06.2015 00:00:00.000,86.154,86.489,85.980,86.347,133904.7031
16.06.2015 00:00:00.000,86.347,86.568,86.080,86.187,117242.7891
17.06.2015 00:00:00.000,86.187,86.440,85.040,85.095,144175.6563
18.06.2015 00:00:00.000,85.095,85.559,84.720,85.090,140346.3125
19.06.2015 00:00:00.000,85.088,85.320,84.522,84.720,108953.5078
21.06.2015 00:00:00.000,84.874,84.900,84.656,84.671,5973.8599
22.06.2015 00:00:00.000,84.671,85.116,84.620,84.761,93163.5234
23.06.2015 00:00:00.000,84.761,85.065,84.557,85.010,94577.8828
24.06.2015 00:00:00.000,85.010,85.517,84.924,85.318,100602.4375
25.06.2015 00:00:00.000,85.318,85.673,84.870,85.079,94238.0078
26.06.2015 00:00:00.000,85.080,85.155,84.506,84.680,78202.2109
28.06.2015 00:00:00.000,83.875,83.925,82.885,83.607,13706.0596
29.06.2015 00:00:00.000,83.607,84.539,83.512,83.831,109080.8828
30.06.2015 00:00:00.000,83.830,83.955,82.497,83.029,114637.2969
01.07.2015 00:00:00.000,83.030,83.528,82.659,82.772,105053.5781
02.07.2015 00:00:00.000,82.772,82.885,82.299,82.710,104779.5469
03.07.2015 00:00:00.000,82.700,82.777,81.874,81.988,83490.6484
05.07.2015 00:00:00.000,81.310,81.924,81.071,81.825,9735.5703
06.07.2015 00:00:00.000,81.825,82.428,81.459,81.826,96303.6875
07.07.2015 00:00:00.000,81.826,82.001,81.024,81.630,115716.9375
08.07.2015 00:00:00.000,81.628,81.665,80.667,81.153,149496.5781
09.07.2015 00:00:00.000,81.153,82.446,80.783,82.073,136950.2969
10.07.2015 00:00:00.000,82.072,82.797,81.946,82.397,114292.7891
12.07.2015 00:00:00.000,81.805,82.342,81.801,82.192,7125.7798
13.07.2015 00:00:00.000,82.189,83.020,82.152,82.566,138515.7813
14.07.2015 00:00:00.000,82.566,82.922,82.251,82.641,115675.4688
15.07.2015 00:00:00.000,82.642,82.971,81.275,81.395,136588.3438
16.07.2015 00:00:00.000,81.395,81.410,80.450,80.960,126079.6563
17.07.2015 00:00:00.000,80.960,81.306,80.770,80.790,86323.8516
19.07.2015 00:00:00.000,80.753,80.982,80.753,80.864,4650.25
20.07.2015 00:00:00.000,80.862,81.905,80.763,81.761,110984.9609
21.07.2015 00:00:00.000,81.761,82.511,81.723,82.060,145228.9844
22.07.2015 00:00:00.000,82.060,82.458,81.402,82.097,124269.5703
23.07.2015 00:00:00.000,82.096,82.868,81.734,81.968,115499.4219
24.07.2015 00:00:00.000,81.968,82.066,81.212,81.365,93763.4063
26.07.2015 00:00:00.000,81.255,81.475,81.211,81.405,6083.3398
27.07.2015 00:00:00.000,81.406,81.768,81.283,81.684,121937.4063
28.07.2015 00:00:00.000,81.682,83.270,81.529,82.954,131610.1875
29.07.2015 00:00:00.000,82.951,83.090,82.289,82.485,123131.7031
30.07.2015 00:00:00.000,82.485,82.520,81.690,81.956,125322.7734
31.07.2015 00:00:00.000,81.957,82.457,81.232,81.585,119974.3594
02.08.2015 00:00:00.000,81.804,81.845,81.585,81.602,5414.7002
03.08.2015 00:00:00.000,81.603,82.013,81.219,81.364,106539.9766
04.08.2015 00:00:00.000,81.365,81.985,81.100,81.224,134634.9219
05.08.2015 00:00:00.000,81.226,81.646,81.045,81.418,138915.3906
06.08.2015 00:00:00.000,81.416,81.765,81.374,81.625,118740.2422
07.08.2015 00:00:00.000,81.622,82.393,81.469,82.155,114414.4375
09.08.2015 00:00:00.000,82.094,82.222,82.010,82.116,5302.2798
10.08.2015 00:00:00.000,82.116,82.522,81.800,82.405,105034.3828
11.08.2015 00:00:00.000,82.405,82.639,81.446,81.938,126035.8828
12.08.2015 00:00:00.000,81.935,82.338,80.975,82.144,140287.9531
13.08.2015 00:00:00.000,82.144,82.501,81.375,81.539,127763.3672
14.08.2015 00:00:00.000,81.539,81.619,81.092,81.190,101825.3516
16.08.2015 00:00:00.000,81.161,81.360,81.161,81.326,5077.8301
17.08.2015 00:00:00.000,81.325,81.886,81.205,81.855,92818.9063
18.08.2015 00:00:00.000,81.850,82.182,81.595,81.952,103358.0938
